date,red,blue,red_result,blue_result,outcome,round,time,format,r1_red_kd,r1_blue_kd,r1_red_tot_str_lnd,r1_red_tot_str_att,r1_blue_tot_str_lnd,r1_blue_tot_str_att,r1_red_td_lnd,r1_red_td_att,r1_blue_td_lnd,r1_blue_td_att,r1_red_sub_att,r1_blue_sub_att,r1_red_rev,r1_blue_rev,r1_red_ctrl,r1_blue_ctrl,r1_red_sig_str_lnd,r1_red_sig_str_att,r1_blue_sig_str_lnd,r1_blue_sig_str_att,r1_red_head_sig_str_lnd,r1_red_head_sig_str_att,r1_blue_head_sig_str_lnd,r1_blue_head_sig_str_att,r1_red_body_sig_str_lnd,r1_red_body_sig_str_att,r1_blue_body_sig_str_lnd,r1_blue_body_sig_str_att,r1_red_leg_sig_str_lnd,r1_red_leg_sig_str_att,r1_blue_leg_sig_str_lnd,r1_blue_leg_sig_str_att,r1_red_dist_sig_str_lnd,r1_red_dist_sig_str_att,r1_blue_dist_sig_str_lnd,r1_blue_dist_sig_str_att,r1_red_clch_sig_str_lnd,r1_red_clch_sig_str_att,r1_blue_clch_sig_str_lnd,r1_blue_clch_sig_str_att,r1_red_gnd_sig_str_lnd,r1_red_gnd_sig_str_att,r1_blue_gnd_sig_str_lnd,r1_blue_gnd_sig_str_att,r2_red_kd,r2_blue_kd,r2_red_tot_str_lnd,r2_red_tot_str_att,r2_blue_tot_str_lnd,r2_blue_tot_str_att,r2_red_td_lnd,r2_red_td_att,r2_blue_td_lnd,r2_blue_td_att,r2_red_sub_att,r2_blue_sub_att,r2_red_rev,r2_blue_rev,r2_red_ctrl,r2_blue_ctrl,r2_red_sig_str_lnd,r2_red_sig_str_att,r2_blue_sig_str_lnd,r2_blue_sig_str_att,r2_red_head_sig_str_lnd,r2_red_head_sig_str_att,r2_blue_head_sig_str_lnd,r2_blue_head_sig_str_att,r2_red_body_sig_str_lnd,r2_red_body_sig_str_att,r2_blue_body_sig_str_lnd,r2_blue_body_sig_str_att,r2_red_leg_sig_str_lnd,r2_red_leg_sig_str_att,r2_blue_leg_sig_str_lnd,r2_blue_leg_sig_str_att,r2_red_dist_sig_str_lnd,r2_red_dist_sig_str_att,r2_blue_dist_sig_str_lnd,r2_blue_dist_sig_str_att,r2_red_clch_sig_str_lnd,r2_red_clch_sig_str_att,r2_blue_clch_sig_str_lnd,r2_blue_clch_sig_str_att,r2_red_gnd_sig_str_lnd,r2_red_gnd_sig_str_att,r2_blue_gnd_sig_str_lnd,r2_blue_gnd_sig_str_att,r3_red_kd,r3_blue_kd,r3_red_tot_str_lnd,r3_red_tot_str_att,r3_blue_tot_str_lnd,r3_blue_tot_str_att,r3_red_td_lnd,r3_red_td_att,r3_blue_td_lnd,r3_blue_td_att,r3_red_sub_att,r3_blue_sub_att,r3_red_rev,r3_blue_rev,r3_red_ctrl,r3_blue_ctrl,r3_red_sig_str_lnd,r3_red_sig_str_att,r3_blue_sig_str_lnd,r3_blue_sig_str_att,r3_red_head_sig_str_lnd,r3_red_head_sig_str_att,r3_blue_head_sig_str_lnd,r3_blue_head_sig_str_att,r3_red_body_sig_str_lnd,r3_red_body_sig_str_att,r3_blue_body_sig_str_lnd,r3_blue_body_sig_str_att,r3_red_leg_sig_str_lnd,r3_red_leg_sig_str_att,r3_blue_leg_sig_str_lnd,r3_blue_leg_sig_str_att,r3_red_dist_sig_str_lnd,r3_red_dist_sig_str_att,r3_blue_dist_sig_str_lnd,r3_blue_dist_sig_str_att,r3_red_clch_sig_str_lnd,r3_red_clch_sig_str_att,r3_blue_clch_sig_str_lnd,r3_blue_clch_sig_str_att,r3_red_gnd_sig_str_lnd,r3_red_gnd_sig_str_att,r3_blue_gnd_sig_str_lnd,r3_blue_gnd_sig_str_att,r4_red_kd,r4_blue_kd,r4_red_tot_str_lnd,r4_red_tot_str_att,r4_blue_tot_str_lnd,r4_blue_tot_str_att,r4_red_td_lnd,r4_red_td_att,r4_blue_td_lnd,r4_blue_td_att,r4_red_sub_att,r4_blue_sub_att,r4_red_rev,r4_blue_rev,r4_red_ctrl,r4_blue_ctrl,r4_red_sig_str_lnd,r4_red_sig_str_att,r4_blue_sig_str_lnd,r4_blue_sig_str_att,r4_red_head_sig_str_lnd,r4_red_head_sig_str_att,r4_blue_head_sig_str_lnd,r4_blue_head_sig_str_att,r4_red_body_sig_str_lnd,r4_red_body_sig_str_att,r4_blue_body_sig_str_lnd,r4_blue_body_sig_str_att,r4_red_leg_sig_str_lnd,r4_red_leg_sig_str_att,r4_blue_leg_sig_str_lnd,r4_blue_leg_sig_str_att,r4_red_dist_sig_str_lnd,r4_red_dist_sig_str_att,r4_blue_dist_sig_str_lnd,r4_blue_dist_sig_str_att,r4_red_clch_sig_str_lnd,r4_red_clch_sig_str_att,r4_blue_clch_sig_str_lnd,r4_blue_clch_sig_str_att,r4_red_gnd_sig_str_lnd,r4_red_gnd_sig_str_att,r4_blue_gnd_sig_str_lnd,r4_blue_gnd_sig_str_att,r5_red_kd,r5_blue_kd,r5_red_tot_str_lnd,r5_red_tot_str_att,r5_blue_tot_str_lnd,r5_blue_tot_str_att,r5_red_td_lnd,r5_red_td_att,r5_blue_td_lnd,r5_blue_td_att,r5_red_sub_att,r5_blue_sub_att,r5_red_rev,r5_blue_rev,r5_red_ctrl,r5_blue_ctrl,r5_red_sig_str_lnd,r5_red_sig_str_att,r5_blue_sig_str_lnd,r5_blue_sig_str_att,r5_red_head_sig_str_lnd,r5_red_head_sig_str_att,r5_blue_head_sig_str_lnd,r5_blue_head_sig_str_att,r5_red_body_sig_str_lnd,r5_red_body_sig_str_att,r5_blue_body_sig_str_lnd,r5_blue_body_sig_str_att,r5_red_leg_sig_str_lnd,r5_red_leg_sig_str_att,r5_blue_leg_sig_str_lnd,r5_blue_leg_sig_str_att,r5_red_dist_sig_str_lnd,r5_red_dist_sig_str_att,r5_blue_dist_sig_str_lnd,r5_blue_dist_sig_str_att,r5_red_clch_sig_str_lnd,r5_red_clch_sig_str_att,r5_blue_clch_sig_str_lnd,r5_blue_clch_sig_str_att,r5_red_gnd_sig_str_lnd,r5_red_gnd_sig_str_att,r5_blue_gnd_sig_str_lnd,r5_blue_gnd_sig_str_att
29-Mar-25,Jamall Emmers,Gabriel Miranda,W,L,KO/TKO,1,4:06,3 Rnd (5-5-5),2,0,35,56,20,37,0,0,2,4,0,1,1,0,0:49,1:25,33,54,18,35,24,45,10,24,7,7,5,7,2,2,3,4,26,47,16,32,3,3,2,3,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-25,MarQuel Mederos,Austin Hubbard,W,L,Decision - Split,3,5:00,3 Rnd (5-5-5),0,0,23,35,19,41,0,0,0,3,0,0,0,0,0:00,0:50,23,35,17,39,9,19,10,28,4,4,4,7,10,12,3,4,21,33,15,37,2,2,2,2,0,0,0,0,0,0,6,11,18,35,0,1,1,2,0,1,0,0,0:05,4:12,6,11,3,9,3,7,2,8,1,1,1,1,2,3,0,0,6,11,2,8,0,0,1,1,0,0,0,0,0,0,28,35,25,45,0,0,1,4,0,0,1,0,1:28,2:32,15,22,6,17,9,15,4,15,2,2,1,1,4,5,1,1,5,11,5,15,2,2,0,0,8,9,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Mar-25,Jan Blachowicz,Carlos Ulberg,L,W,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,18,31,15,32,0,0,0,0,0,0,0,0,0:00,0:00,18,31,15,32,3,11,2,16,1,4,1,4,14,16,12,12,18,31,15,32,0,0,0,0,0,0,0,0,0,0,16,33,29,60,0,0,0,0,0,0,0,0,0:00,0:02,16,33,29,60,6,16,6,30,2,8,3,7,8,9,20,23,16,33,28,59,0,0,1,1,0,0,0,0,0,0,25,67,31,65,0,1,0,1,0,0,0,0,0:00,0:06,25,67,31,65,8,40,11,41,7,14,2,4,10,13,18,20,25,67,31,65,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Mar-25,Gunnar Nelson,Kevin Holland,L,W,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,1,13,20,31,51,1,1,0,1,0,0,0,0,2:55,0:08,5,9,19,37,3,7,10,24,1,1,3,5,1,1,6,8,1,4,9,20,1,1,4,4,3,4,6,13,0,0,7,11,73,82,1,5,0,0,0,0,0,0,3:22,0:29,3,6,17,23,1,4,9,15,2,2,6,6,0,0,2,2,1,3,3,7,2,2,6,7,0,1,8,9,0,0,10,13,34,45,1,4,0,0,1,0,0,0,3:12,0:27,7,9,19,29,6,8,11,18,1,1,6,9,0,0,2,2,0,0,3,7,4,5,12,16,3,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Mar-25,Nathan Fletcher,Caolan Loughran,L,W,Decision - Split,3,5:00,3 Rnd (5-5-5),0,0,20,43,24,48,0,0,3,5,0,0,0,0,0:20,2:06,15,38,12,36,8,31,9,27,3,3,2,6,4,4,1,3,11,30,11,35,3,5,1,1,1,3,0,0,0,0,64,73,14,26,1,5,0,1,0,0,0,0,3:31,0:43,20,26,3,14,18,23,3,12,2,3,0,1,0,0,0,1,3,6,1,10,17,20,2,4,0,0,0,0,0,0,30,42,27,54,0,2,3,6,0,0,0,0,0:23,3:09,24,36,15,34,15,25,10,28,7,9,5,6,2,2,0,0,11,21,12,30,13,15,3,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Mar-25,Shauna Bannon,Puja Tomar,W,L,Submission,2,3:22,3 Rnd (5-5-5),0,0,43,81,24,51,0,0,0,0,0,0,0,0,0:37,0:00,36,74,23,50,6,20,14,36,20,39,7,8,10,15,2,6,35,71,22,48,1,3,1,2,0,0,0,0,0,1,21,36,14,23,0,0,0,0,2,0,0,0,0:22,1:07,16,30,13,22,10,17,8,15,4,7,3,4,2,6,2,3,14,28,5,12,2,2,1,2,0,0,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Mar-25,Guram Kutateladze,Kaue Fernandes,L,W,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,7,21,26,50,0,3,0,0,0,0,0,0,0:05,0:07,7,21,26,50,3,14,14,34,3,5,5,6,1,2,7,10,5,18,26,50,2,3,0,0,0,0,0,0,0,1,10,22,30,53,0,2,1,1,0,0,0,0,0:00,1:05,9,21,30,53,6,18,15,37,3,3,7,7,0,0,8,9,6,18,17,35,3,3,4,4,0,0,9,14,0,1,19,38,23,46,0,0,1,1,0,0,0,0,0:00,0:31,13,29,23,46,7,19,11,32,4,7,4,6,2,3,8,8,12,28,19,42,1,1,1,1,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Mar-25,Marcin Tybura,Mick Parkin,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,21,56,24,46,1,1,0,0,0,0,0,0,0:19,0:19,21,56,23,45,4,34,13,34,15,20,1,1,2,2,9,10,21,56,22,44,0,0,1,1,0,0,0,0,0,0,10,23,41,69,0,0,1,1,0,0,0,0,0:17,3:24,7,20,15,38,4,15,15,38,3,5,0,0,0,0,0,0,7,19,5,12,0,1,1,1,0,0,9,25,0,0,33,79,37,77,0,1,0,0,0,0,0,0,0:25,0:00,33,79,22,62,20,61,19,58,11,15,0,1,2,3,3,3,32,76,22,62,1,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Mar-25,Christian Leroy Duncan,Andrey Pulyaev,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,44,62,14,22,0,2,0,1,0,0,0,0,2:50,0:26,16,34,4,11,6,17,1,8,5,10,2,2,5,7,1,1,8,23,3,10,8,11,1,1,0,0,0,0,0,0,31,60,14,38,0,0,0,1,0,0,0,0,0:42,0:09,28,57,12,36,10,33,6,28,5,9,4,5,13,15,2,3,27,56,11,34,1,1,1,2,0,0,0,0,0,0,41,65,8,18,0,0,0,2,0,0,0,0,2:04,1:14,29,50,2,8,19,37,1,7,7,9,1,1,3,4,0,0,12,26,0,4,17,24,2,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Mar-25,Jai Herbert,Chris Padilla,L,W,Decision - Split,3,5:00,3 Rnd (5-5-5),0,0,17,30,29,44,0,0,0,1,0,0,0,0,0:00,0:51,3,16,9,24,0,9,3,11,1,5,1,2,2,2,5,11,3,16,9,24,0,0,0,0,0,0,0,0,0,0,12,47,32,51,0,1,0,3,0,0,0,0,0:01,1:34,7,42,13,32,4,33,6,17,0,5,3,4,3,4,4,11,7,41,11,30,0,1,2,2,0,0,0,0,0,0,30,66,27,52,0,0,0,2,0,0,0,0,0:00,1:16,28,64,17,42,15,50,11,32,9,9,2,3,4,5,4,7,27,63,15,40,1,1,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Mar-25,Leon Edwards,Sean Brady,L,W,Submission,4,1:39,5 Rnd (5-5-5-5-5),0,0,20,29,47,69,0,0,1,1,0,0,0,0,0:15,0:54,20,29,19,39,8,16,10,27,11,12,6,6,1,1,3,6,8,17,13,33,12,12,6,6,0,0,0,0,0,0,0,0,76,95,0,0,2,2,0,0,0,0,0:00,4:57,0,0,19,22,0,0,18,21,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,21,0,0,3,4,86,113,0,1,1,2,0,0,0,0,0:00,4:09,3,4,14,21,2,3,13,19,0,0,1,2,1,1,0,0,3,4,1,8,0,0,1,1,0,0,12,12,0,0,0,2,12,18,0,0,1,2,0,1,0,0,0:00,1:10,0,2,5,11,0,2,3,9,0,0,0,0,0,0,2,2,0,2,5,11,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Mar-25,Jordan Vucenic,Chris Duncan,L,W,Submission,2,3:42,3 Rnd (5-5-5),0,1,4,6,16,21,0,0,1,1,0,0,0,0,0:00,3:55,1,3,9,13,1,1,5,7,0,0,4,4,0,2,0,2,1,3,3,5,0,0,0,0,0,0,6,8,0,0,18,26,8,29,1,2,3,4,0,1,0,0,0:12,1:42,15,23,6,27,12,20,4,24,1,1,1,1,2,2,1,2,11,19,5,25,2,2,1,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Mar-25,Molly McCann,Alexia Thainara,L,W,Submission,1,4:32,3 Rnd (5-5-5),0,0,14,28,17,32,0,0,1,1,0,2,0,0,0:00,3:24,9,21,11,21,6,17,7,13,2,3,1,2,1,1,3,6,4,11,6,14,0,0,0,0,5,10,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Mar-25,Lone'er Kavanagh,Felipe dos Santos,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,11,23,23,40,0,0,0,2,0,0,0,0,0:39,0:43,11,23,15,32,1,12,3,12,2,3,5,12,8,8,7,8,10,19,13,30,1,4,2,2,0,0,0,0,0,0,42,66,45,58,2,3,0,1,0,0,0,0,3:36,0:13,29,51,25,36,25,45,18,27,3,4,3,4,1,2,4,5,5,20,8,16,1,1,2,2,23,30,15,18,0,0,18,23,24,49,2,3,0,0,0,1,0,0,2:18,0:00,18,23,11,36,11,14,7,28,6,8,1,5,1,1,3,3,14,17,7,31,1,1,0,0,3,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Mar-25,Nathaniel Wood,Morgan Charriere,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),1,0,31,42,30,39,0,0,0,0,0,0,0,1,0:51,2:40,15,26,5,10,9,17,2,5,1,1,0,0,5,8,3,5,8,15,3,6,0,0,0,0,7,11,2,4,0,0,36,52,20,40,0,0,1,3,1,0,0,0,0:09,0:44,35,51,18,38,21,35,9,28,4,5,8,8,10,11,1,2,32,48,16,36,3,3,2,2,0,0,0,0,0,0,22,42,19,46,0,0,0,0,0,0,0,0,0:00,0:00,22,42,19,46,12,28,10,31,0,2,5,10,10,12,4,5,22,41,18,45,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Mar-25,Marvin Vettori,Roman Dolidze,L,W,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),0,0,19,38,17,52,0,0,0,0,0,0,0,0,0:00,0:00,19,38,17,52,8,26,9,40,2,2,2,2,9,10,6,10,19,38,17,52,0,0,0,0,0,0,0,0,0,0,20,45,31,66,0,0,0,0,0,0,0,0,0:00,0:00,20,45,31,66,12,36,18,50,0,0,2,3,8,9,11,13,20,45,31,66,0,0,0,0,0,0,0,0,0,0,22,34,18,63,0,0,0,1,0,0,0,0,0:00,0:15,22,34,18,62,16,26,12,50,3,4,2,8,3,4,4,4,22,34,17,61,0,0,1,1,0,0,0,0,0,0,21,43,37,71,0,0,0,0,0,0,0,0,0:00,0:00,21,43,37,71,12,32,24,51,0,1,4,7,9,10,9,13,21,43,36,70,0,0,1,1,0,0,0,0,0,0,30,61,38,88,0,0,0,0,0,0,0,0,0:00,0:00,29,60,38,87,24,53,22,62,3,4,10,16,2,3,6,9,28,58,36,83,1,2,2,4,0,0,0,0
15-Mar-25,Josiane Nunes,Priscila Cachoeira,L,W,KO/TKO,1,2:46,3 Rnd (5-5-5),0,1,31,67,39,78,0,1,0,0,0,0,0,0,0:00,0:02,31,67,37,76,17,49,31,70,7,11,4,4,7,7,2,2,31,67,37,75,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Mar-25,Yuneisy Duben,Carli Judice,L,W,KO/TKO,1,1:40,3 Rnd (5-5-5),0,1,14,41,19,45,0,0,0,0,0,0,0,0,0:00,0:02,14,41,17,43,8,32,12,34,0,0,5,9,6,9,0,0,14,41,15,40,0,0,0,0,0,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Mar-25,Chidi Njokuani,Elizeu Zaleski dos Santos,W,L,KO/TKO,2,2:19,3 Rnd (5-5-5),0,0,23,46,11,30,0,0,1,4,0,0,0,0,0:02,1:14,23,45,9,25,3,12,3,13,13,23,0,2,7,10,6,10,22,44,5,20,1,1,4,5,0,0,0,0,1,0,23,42,8,24,0,0,0,1,0,0,0,0,0:08,0:00,23,42,8,24,14,26,2,15,3,9,2,3,6,7,4,6,14,27,8,24,1,2,0,0,8,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Mar-25,Carlos Vera,Josias Musasa,W,L,Submission,1,3:16,3 Rnd (5-5-5),1,0,18,26,13,31,0,2,0,1,2,0,0,0,0:14,0:10,16,24,13,31,3,10,3,13,3,3,0,2,10,11,10,16,16,24,13,31,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Mar-25,Da'Mon Blackshear,Cody Gibson,W,L,Submission,2,4:09,3 Rnd (5-5-5),0,0,9,21,37,52,0,0,0,4,2,0,0,0,1:11,2:13,6,16,30,43,5,14,16,27,1,2,9,11,0,0,5,5,5,15,21,30,1,1,9,13,0,0,0,0,0,0,37,53,16,30,0,1,1,1,1,0,1,0,2:21,0:29,7,23,15,28,6,21,7,20,1,2,3,3,0,0,5,5,6,22,10,23,1,1,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Mar-25,Diyar Nurgozhay,Brendson Ribeiro,L,W,Submission,2,1:28,3 Rnd (5-5-5),0,1,16,36,24,52,0,0,0,1,0,0,0,0,0:00,0:11,15,35,23,50,4,19,12,32,7,12,5,9,4,4,6,9,14,32,23,50,1,3,0,0,0,0,0,0,0,0,4,6,5,8,2,2,0,0,0,1,0,1,0:49,0:03,2,4,5,8,1,2,1,3,0,1,0,1,1,1,4,4,2,4,5,8,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Mar-25,SeungWoo Choi,Kevin Vallejos,L,W,KO/TKO,1,3:09,3 Rnd (5-5-5),0,1,16,44,26,39,0,0,0,0,0,0,0,0,0:00,0:05,16,44,14,27,4,20,4,12,1,8,3,6,11,16,7,9,16,44,13,26,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Mar-25,Waldo Cortes-Acosta,Ryan Spann,W,L,KO/TKO,2,4:48,3 Rnd (5-5-5),0,0,31,53,13,34,0,1,0,1,0,0,0,0,0:49,0:05,27,49,12,33,21,40,5,23,1,3,2,5,5,6,5,5,25,45,11,32,1,2,1,1,1,2,0,0,1,0,46,70,11,53,0,0,0,1,0,0,0,0,0:08,0:00,39,62,11,53,35,57,6,47,3,3,3,4,1,2,2,2,34,55,11,53,0,0,0,0,5,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Mar-25,SuYoung You,AJ Cunningham,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,20,24,9,26,2,3,0,0,0,0,0,0,2:26,0:00,7,10,9,26,1,4,5,20,3,3,1,1,3,3,3,5,7,10,9,26,0,0,0,0,0,0,0,0,0,0,36,47,9,22,1,3,0,0,0,1,0,0,2:07,0:00,10,18,6,19,6,13,6,19,2,2,0,0,2,3,0,0,10,17,6,19,0,0,0,0,0,1,0,0,0,0,21,25,1,7,2,4,0,0,1,0,0,0,3:21,0:00,1,4,1,7,1,4,0,6,0,0,0,0,0,0,1,1,1,4,1,7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Mar-25,Stephanie Luciano,Sam Hughes,L,W,Decision - Split,3,5:00,3 Rnd (5-5-5),0,0,52,114,42,75,0,1,2,2,0,0,0,0,0:15,0:47,42,104,35,68,21,76,21,48,13,19,6,11,8,9,8,9,41,102,32,64,1,2,3,4,0,0,0,0,0,0,20,47,71,98,0,0,1,1,0,1,0,0,0:00,3:19,18,44,13,29,9,35,8,24,7,7,1,1,2,2,4,4,16,41,9,25,2,3,0,0,0,0,4,4,0,0,29,112,33,60,1,1,0,5,0,0,0,0,1:00,0:15,22,103,28,55,15,91,14,41,3,8,8,8,4,4,6,6,22,103,28,55,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Mar-25,Alexander Hernandez,Kurt Holobaugh,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,24,70,26,75,1,1,0,0,0,1,0,0,0:09,0:14,22,68,26,75,12,51,11,49,3,8,8,16,7,9,7,10,22,68,26,75,0,0,0,0,0,0,0,0,0,0,37,75,48,91,1,1,0,0,0,0,0,0,2:01,0:18,30,62,38,78,17,47,23,58,7,7,11,16,6,8,4,4,21,51,31,68,2,3,7,10,7,8,0,0,0,0,26,41,32,49,2,3,0,0,0,0,0,0,4:29,0:00,7,19,7,18,7,19,5,15,0,0,2,3,0,0,0,0,2,10,6,17,0,0,1,1,5,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
